device_id,name,ip_addr,os_version,cpu,manufacturer,sn,mem,hdd,model,ipv6_addr,mac_addr,host,public_ip_addr,remote_ip,network_interfaces,group_ids,group_names,group_paths,orig_group_ids,orig_group_names,domain_id,installer_name,deployment_state,fgt_sn,forticlient_id,uid,fct_version,diskenc,av_product,is_installed,is_managed,is_migrating,is_ems_registered,is_ems_online,is_ems_onnet,is_excluded,is_quarantined,quarantine_access_code,comparable_fct_version,assigned_tags,last_seen,last_seen_fct_user_id,fct_users,endpoint_policy_name,endpoint_policy_id,ip_list_name,av_enabled,rtp_enabled,ae_enabled,cs_enabled,rm_enabled,fw_enabled,wf_enabled,vpn_enabled,vuln_enabled,ssoma_enabled,sb_enabled,sb_cloud_enabled,rs_enabled,onboarding_supported,client_version_up_to_date,client_av_sig_version_up_to_date,client_policy_synced,client_policy_primary_synced,client_policy_offnet_synced,client_policy_iplist_synced,client_policy_onnet_rule_synced,client_policy_verification_rule_synced,av_events_count,wf_events_count,fw_events_count,sb_events_count,ae_events_count,rm_events_count,cs_events_count,unreg_events_count,rs_events_count,nwifsc_events_count,vcm_events_count,vuln_events_count,vuln_events_max_severity,profile_components,off_net_profile_components
2625,ODYCPT18,10.9.103.83,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,89BXRL3,16118,1169,Latitude 3520,,f8-9e-94-6b-95-ae,ODYCPT18,185.220.73.161,10.9.103.83,"[intf_name:Wi-Fi,mac:f8-9e-94-6b-95-ae,ip:10.9.103.83, gw_ip:10.9.103.254, gw_mac:3c-41-0e-c4-91-5d, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,422,8A1C040C52A941319D804C1CE9A1B9BE,7.0.11.0569,,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[Low],2025-05-07 07:55:40,1456,[i.mourgues]|[milscan01],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,False,True,True,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2458,ODYCPT19,10.0.17.4,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,58BXRL3,16118,237,Latitude 3520,,c8-4b-d6-22-62-da,ODYCPT19,185.220.73.161,10.0.17.4,"[intf_name:Ethernet%204,mac:c8-4b-d6-22-62-da,ip:10.0.17.4, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,255,67FD1CE1587B4A52B114671E2A2A8DE8,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:44:36,479,[s.martinez-pc],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,35,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2492,ODYCPT21,10.0.17.103,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,69BXRL3,16118,237,Latitude 3520,,c8-4b-d6-22-63-94,ODYCPT21,185.220.73.161,10.0.17.103,"[intf_name:Ethernet%204,mac:c8-4b-d6-22-63-94,ip:10.0.17.103, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,289,F0F40E88B63B4490A0E6F1475AF98E4D,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:28:35,561,[c.aube],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2260,ODYCPT24,10.0.17.46,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,F8BXRL3,16122,237,Latitude 3520,,c8-4b-d6-22-63-7a,ODYCPT24,185.220.73.161,10.0.17.46,"[intf_name:Ethernet%204,mac:c8-4b-d6-22-63-7a,ip:10.0.17.46, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,57,D6BD0E7441614A0DA7402EC35F39C432,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:26:35,83,[m-l.aichardi-pc],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2459,ODYCPT25,10.9.103.89,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,D9BXRL3,16118,237,Latitude 3520,,f8-9e-94-6c-26-18,ODYCPT25,185.220.73.161,10.9.103.89,"[intf_name:Wi-Fi,mac:f8-9e-94-6c-26-18,ip:10.9.103.89, gw_ip:10.9.103.254, gw_mac:3c-41-0e-c4-91-5d, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,256,215CCA85340447BD93D9F0E5CAAD9197,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:27:35,481,[m.zahnd-pc],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2262,ODYCPT26,192.168.0.37,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,48BXRL3,16118,237,Latitude 3520,,f8-9e-94-6b-cd-ad,ODYCPT26,88.121.116.136,88.121.116.136,"[intf_name:Wi-Fi,mac:f8-9e-94-6b-cd-ad,ip:192.168.0.37, gw_ip:192.168.0.254, gw_mac:e4-9e-12-00-8c-00, ssid:ordihptony01, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,59,A8B5C322EB1045AAA9F08A0CD821E700,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,True,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 19:16:47,86,[s.fernandez],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,2,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2455,ODYCPT28,192.168.1.69,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,3N9XRL3,16118,237,Latitude 3520,,f8-9e-94-6c-9e-6d,ODYCPT28,93.6.120.7,93.6.120.7,"[intf_name:Wi-Fi,mac:f8-9e-94-6c-9e-6d,ip:192.168.1.69, gw_ip:192.168.1.1, gw_mac:6c-61-f4-04-17-88, ssid:SFR_1788_5GHZ, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,252,6A6AA7EF5E17497A98B43B00ECCB0DA3,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 13:59:32,476,[a.bertuit],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2456,ODYCPT30,192.168.1.31,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,J8BXRL3,16122,237,Latitude 3520,,f8-9e-94-6c-c2-76,ODYCPT30,176.142.243.110,176.142.243.110,"[intf_name:Wi-Fi,mac:f8-9e-94-6c-c2-76,ip:192.168.1.31, gw_ip:192.168.1.254, gw_mac:88-0f-a2-e6-2f-d5, ssid:Bbox-392016D1, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,253,0EA58978F5144154A246E66E0C988753,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:01:32,477,[a.bureau],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2490,ODYCPT32,10.0.17.134,"Microsoft Windows 10 Professional Edition, 64-bit (build 19044)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,6N9XRL3,16118,297,Latitude 3520,,c8-4b-d6-22-63-3e,ODYCPT32,185.220.73.161,10.0.17.134,"[intf_name:Ethernet%204,mac:c8-4b-d6-22-63-3e,ip:10.0.17.134, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,287,91CC7CD4EC3C41E2BE574FA02B3F904F,7.0.11.0569,,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 16:37:42,559,[s.akkari],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2457,ODYCPT33,10.0.17.23,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,Dell Inc.,1N9XRL3,16118,237,Latitude 3520,,c8-4b-d6-22-64-ca,ODYCPT33,185.220.73.161,10.0.17.23,"[intf_name:Ethernet%204,mac:c8-4b-d6-22-64-ca,ip:10.0.17.23, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,254,46F28AAEAB1348A8956E49B7CBC923C5,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 15:02:37,478,[e.villalba],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2792,ODYCPT34,10.0.17.82,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Dell Inc.,9PDPBS3,16118,237,Latitude 3520,,c4-cb-e1-07-51-73,ODYCPT34,185.220.73.161,10.0.17.82,"[intf_name:Ethernet%202,mac:c4-cb-e1-07-51-73,ip:10.0.17.82, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,589,CD37AF1B0D554F078C09A1D863AA4E5C,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Presta],2025-05-12 13:57:32,1417,[a.cyrille]|[al.bousquet],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2594,ODYCPT35,10.9.103.167,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",Intel(R) Core(TM) i7-8665U CPU @ 1.90GHz,Dell Inc.,76T9K13,16194,476,Latitude 7400,,d8-3b-bf-0d-8c-07,ODYCPT35,185.220.73.161,10.9.103.167,"[intf_name:Wi-Fi,mac:d8-3b-bf-0d-8c-07,ip:10.9.103.167, gw_ip:10.9.103.254, gw_mac:3c-41-0e-c4-91-5d, ssid:OCS, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,391,2E309CACF555436DA7299D33532F5175,7.0.11.0569,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000011,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 15:01:37,821,[m.henri],Default,1,,False,False,False,False,False,False,False,True,True,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2251,ODYCPT36,10.0.17.1,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Dell Inc.,7RDPBS3,16118,237,Latitude 3520,,c4-cb-e1-06-2d-aa,ODYCPT36,185.220.73.161,10.0.17.1,"[intf_name:Ethernet%204,mac:c4-cb-e1-06-2d-aa,ip:10.0.17.1, gw_ip:10.0.17.200, gw_mac:3c-41-0e-c4-91-66, ssid:, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,48,F9ED939C53F24CAA8CF8AB5F938CF34D,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 14:03:33,78,[n.fournil],Default,1,,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
2252,ODYCPT37,192.168.1.47,"Microsoft Windows 10 Professional Edition, 64-bit (build 19045)",11th Gen Intel(R) Core(TM) i5-1135G7 @ 2.40GHz,Dell Inc.,6RDPBS3,16118,237,Latitude 3520,,c4-75-ab-75-7d-d0,ODYCPT37,37.66.233.56,37.66.233.56,"[intf_name:Wi-Fi,mac:c4-75-ab-75-7d-d0,ip:192.168.1.47, gw_ip:192.168.1.1, gw_mac:e4-5d-51-7b-88-58, ssid:SFR_8858, route:0]",2,Other Endpoints,All Groups/Other Endpoints,,,,,,,49,F1E141C9892E41F18F322C60395597B4,7.0.12.0572,BitLocker,Sentinel Agent,True,True,False,True,False,False,0,0,,7000012,[all_registered_clients]|[Low]|[TAG-VPN-SSL-Windows]|[TAG-VPN-SSL-Presta],2025-05-12 18:44:46,74,[a.dinart],Default,1,,False,False,False,False,False,False,True,True,False,False,False,False,False,1,True,1,True,True,True,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,,"{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 1, 'name': 'Default', 'fp_name': ''}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}","{'sandbox': {'id': 1, 'name': 'Default'}, 'webfilter': {'id': 5, 'name': 'OCS-WEBFILTER-VPN', 'fp_name': 'FG1-MIL [root]'}, 'vpn': {'id': 3, 'name': 'RAP-USERS'}, 'vulnerability_scan': {'id': 1, 'name': 'Default'}, 'system': {'id': 4, 'name': 'SSP-USERS'}, 'ztna': {'id': 1, 'name': 'Default'}, 'videofilter': {'id': 1, 'name': 'Default'}}"
